Age,Department,EnvironmentSatisfaction,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
40,Research & Development,4,Healthcare Representative,4,10352,2.358082940759249,True,14,3,2.939538053835732,1,7.308512365471373,9.8120039779374,0
27,Sales,3,Sales Executive,1,3948,0.9207940192962644,False,13,2,2.343726951886381,3,0.0144701392176079,7.09307339681839,0
38,Research & Development,1,Research Director,3,16727,0.0176382735022852,False,18,4,4.368412116058229,3,3.274040442704814,9.026982948274007,0
27,Research & Development,3,Research Scientist,2,3061,0.0,True,17,4,3.011831796799169,2,1.0252788666364965,1.0042164907187612,0
32,Research & Development,1,Research Scientist,2,2218,4.241547423904451,True,20,2,0.5545105900057073,3,2.0077204086753797,2.2214944594914816,1
43,Research & Development,1,Manager,4,16151,8.617302894730706,False,23,4,1.0159554839820155,3,7.368043404644759,7.591094046788951,0
33,Research & Development,4,Research Scientist,4,2534,2.939459399095268,True,19,2,2.026941622307517,3,0.00101978025461,2.1382855014532094,0
32,Research & Development,3,Manufacturing Director,3,4599,0.0,False,12,4,2.020023033155315,3,1.039219693501716,3.841053595739683,0
46,Research & Development,4,Manager,1,15488,7.139609054625755,False,11,1,2.9391326295491687,1,0.0329224390996142,1.7439258232635284,0
35,Sales,3,Sales Executive,1,6131,1.012698906635187,False,11,4,4.613105732383636,4,7.218825203323657,6.446749888487821,0
38,Sales,3,Sales Executive,2,9819,0.0,False,10,4,3.043506705171125,3,6.817370607931612,7.056175318397375,0
48,Research & Development,1,Research Director,2,16712,2.9160056235136365,False,15,2,2.113934418402773,3,1.0950735377175167,1.8476739716354056,0
36,Research & Development,3,Research Scientist,3,1998,1.9349658809359611,False,14,2,2.054776851560611,3,0.0,1.9186695456318608,0
30,Research & Development,2,Laboratory Technician,1,2325,0.9719500727279992,True,11,4,0.9244163752497856,3,0.0268351197062744,0.0386188331561491,1
50,Research & Development,4,Laboratory Technician,3,3393,1.046313606026278,True,12,3,3.016570153817132,3,3.1325176460729804,8.067874707046617,0
26,Research & Development,3,Research Scientist,2,2203,0.9901453297616468,False,17,3,2.702685045205743,2,3.9078239215244905,3.060747517996905,0
29,Research & Development,4,Research Scientist,1,3122,4.945163613055797,False,15,4,3.1219781969406246,3,2.062173629918658,1.9074650291790132,0
29,Research & Development,3,Research Scientist,3,2506,5.811873044448639,False,19,1,1.815188928123769,2,0.048722442990451,0.0,0
30,Research & Development,3,Research Scientist,4,2384,7.824894468792394,True,23,3,3.84806646662542,3,0.0,0.0041873890016865,1
42,Research & Development,1,Research Director,1,12539,3.023410788715346,True,17,3,4.203979502516488,3,0.030465199328508,0.0,0
43,Research & Development,2,Manufacturing Director,2,4406,0.9614099718248708,False,13,4,2.911701876951884,2,7.4619589464132545,8.267585259484731,0
38,Research & Development,1,Manufacturing Director,4,7744,1.9597114111046792,False,21,1,0.5163292121449565,3,0.0,8.785875794041363,0
32,Research & Development,3,Research Scientist,4,4996,0.0,True,12,3,4.227821265348715,3,0.023551475688609,3.0002385824641005,0
49,Sales,3,Sales Executive,4,10207,1.0032581865770562,False,16,4,3.070360366123121,3,4.039477894353495,6.763800163736149,1
26,Sales,2,Sales Executive,1,5158,8.247264899888462,False,19,4,4.4467534273321805,3,1.8989442630056272,2.043510953005625,1
59,Research & Development,3,Manufacturing Director,4,13270,3.0638484354653666,True,12,1,3.969335326423465,3,4.123484314042275,3.130319385485868,0
39,Sales,2,Sales Executive,1,8476,0.9392505596294476,False,21,4,2.835710681461763,2,0.8783650283338021,7.8332419781705,0
37,Human Resources,2,Human Resources,4,3693,1.0289176346402915,False,21,4,2.1665680417440774,2,0.0315985648166398,7.991320751720846,0
43,Sales,3,Sales Executive,2,8643,1.9672308021278808,False,11,3,4.261679810471536,3,0.0193821170504516,3.7778981833585386,0
30,Sales,3,Sales Representative,1,1091,0.9857999682978992,False,17,4,2.9422221290740853,3,0.0,0.0,1
54,Research & Development,3,Research Scientist,2,4930,2.11270569627794,False,15,1,3.0206563956263603,2,6.4922737417225065,6.930233666634538,1
25,Research & Development,4,Research Scientist,2,2415,0.9630505395838492,False,16,4,2.085627465670901,2,0.0,3.1998758670999194,0
39,Research & Development,3,Research Scientist,3,2773,2.408225067465191,False,14,4,1.8023945925028075,3,2.1955271301947343,2.0128403652038616,0
23,Research & Development,1,Research Scientist,2,2212,0.961543175704527,False,13,4,1.0557960633169428,3,0.7662242712767322,1.987028589021535,0
43,Research & Development,3,Laboratory Technician,4,5579,1.808967776997056,True,15,2,1.0513416867892766,2,1.0403621772600598,3.0635441603692097,0
31,Research & Development,3,Manufacturing Director,1,6673,0.9299749127208552,False,13,3,2.0079037674602835,4,5.804396823751912,3.08511280707248,0
23,Research & Development,1,Research Scientist,1,2895,1.9853841443830684,False,16,1,3.071639976499433,4,0.0158835137414383,2.015356314847831,0
49,Research & Development,1,Manufacturing Director,3,6160,4.04634376099471,False,17,4,0.8968153265500097,3,0.0,2.053951247214137,0
36,Sales,3,Sales Executive,4,9127,1.0108108512357388,False,13,3,1.9804085622080048,2,1.0157760287765694,3.064786665784176,0
43,Human Resources,2,Human Resources,4,3474,0.0,False,13,2,4.291687308254036,3,0.8194184000940871,7.312659950610323,0
34,Research & Development,1,Research Director,4,13966,2.16725998936386,True,18,1,2.1148443036746194,3,0.0060555096720371,2.24540010932977,0
47,Research & Development,3,Research Scientist,1,2091,7.819725422587007,False,13,4,2.9124121152116613,2,7.145736415103187,6.515363214896663,0
25,Sales,4,Sales Executive,1,5147,5.871210242951021,False,18,3,1.9511713020997803,2,1.0621332013923737,1.994410574437832,1
35,Research & Development,4,Manufacturing Director,3,3938,1.9219779866368547,False,11,4,2.629968406103473,2,0.0722951561058422,2.069690958077083,0
37,Sales,2,Sales Executive,4,9720,0.0,False,15,3,4.544273007077267,3,2.131748570860009,8.034505598246092,0
49,Research & Development,4,Research Scientist,1,4486,7.774734968210886,True,23,1,2.216636966775948,3,0.9768694187181758,7.037873301590143,0
21,Research & Development,2,Laboratory Technician,4,1149,0.986130943153772,False,22,3,3.042233283831616,2,0.9832023192519848,0.0,1
33,Sales,1,Sales Executive,1,8961,2.1880401219611283,True,20,3,2.038455283276232,2,0.0,0.0487286564486147,1
17,Research & Development,3,Laboratory Technician,3,1848,1.0048692087454698,False,12,4,0.4850480038551013,3,0.0216001245176878,0.0211584988110331,1
51,Sales,4,Sales Executive,1,7818,6.599244957337252,False,19,4,2.062804943350691,4,7.703145323417148,9.803203925689326,0
44,Research & Development,3,Manager,4,18161,1.0289232271944742,True,11,3,3.3811095569756797,2,3.0646201320585127,0.0651167854179179,0
34,Research & Development,2,Healthcare Representative,3,6168,2.778403498119128,False,11,4,1.776756578161774,3,3.72627692978374,3.065117847287291,0
41,Sales,4,Sales Executive,1,9971,4.699379492349849,True,20,3,1.9717111678729544,3,1.0446274994847504,12.083878036087008,0
42,Sales,2,Manager,2,16420,7.488710514981984,False,10,3,4.529319108248707,3,2.5843056663237736,10.066478634929,0
43,Sales,3,Sales Executive,3,8011,2.9199866024371137,True,14,3,1.9692470881782504,3,0.0323232624875086,6.967394669162047,0
35,Sales,4,Sales Executive,4,5223,0.8086255206546058,False,11,4,3.080267100237088,3,0.042852497735347,1.9483468450989685,0
55,Sales,2,Sales Executive,2,8052,8.766284297863466,True,18,3,2.042656378977552,2,7.172044623759945,6.83047880467936,1
48,Research & Development,1,Manager,2,11811,0.9962070593086932,True,12,4,2.068180432011365,2,7.612071090907973,9.497591085212376,1
31,Human Resources,3,Human Resources,3,2137,0.0299090636636721,False,21,1,3.0600159891012626,4,1.031496197943838,3.0187105691445213,0
34,Research & Development,4,Healthcare Representative,3,6105,1.0960880393170405,False,20,3,1.953943220699612,3,2.012546837833448,8.480446830040476,0
33,Research & Development,4,Laboratory Technician,3,4170,0.0449590318342236,False,15,3,2.086620863360357,3,3.889177538340008,3.0062796490326518,0
48,Research & Development,2,Research Scientist,3,2286,1.0217568950319735,False,14,4,3.0715596293871896,3,0.0,0.0142839441629522,0
20,Research & Development,3,Laboratory Technician,3,3908,5.201771335694192,False,17,3,2.9081229556612787,3,1.1753546871436895,1.816565654947864,1
29,Research & Development,3,Research Scientist,4,2429,1.036363255907442,False,19,1,1.104729763380232,3,1.0245109071087637,5.233453801190809,0
46,Sales,1,Sales Executive,4,5865,4.035122539413579,True,20,3,3.6750167981416495,3,0.0,7.6115921251294685,0
30,Research & Development,1,Research Scientist,3,2600,0.9168255763631852,False,25,3,2.1453534987728538,2,0.0788688346415586,8.255762821362197,0
29,Sales,2,Sales Representative,2,3052,0.9947633675768548,False,13,3,3.404822273695081,3,1.953717012287403,1.922314115431424,1
36,Research & Development,2,Research Scientist,4,5674,7.656220852159807,False,17,2,2.856801115710679,2,1.9559377330067491,1.0426134109444871,0
60,Research & Development,2,Research Scientist,2,3456,4.110749481829665,True,21,2,3.1643865022720568,2,0.0,0.0261414235430191,0
41,Sales,2,Sales Executive,1,8550,0.9186476614852512,False,17,3,1.821650246879696,3,0.0,6.657392254640299,0
32,Sales,1,Sales Executive,4,10314,0.9434627050217528,False,16,1,4.507412936301209,3,7.070871485143981,8.97936205866242,0
50,Research & Development,3,Research Director,1,15232,8.282907204827435,True,11,4,4.003856589072151,3,1.1024487980866071,2.0541940638855154,0
33,Research & Development,2,Research Scientist,4,3478,3.065162531954924,False,16,4,2.894968747690596,3,0.0258593956380169,2.1133520625274818,0
32,Sales,1,Sales Executive,3,10493,1.0284518115308665,False,17,1,4.330833411031982,3,7.894358549134733,9.017962816800358,0
24,Research & Development,1,Research Scientist,1,2986,2.0479132551298047,False,16,1,2.8399486883684606,4,0.0081947000180923,2.040526070377374,0
35,Research & Development,3,Manufacturing Director,2,7857,0.0454352681285465,False,13,4,4.542865825721264,3,0.0100912087749601,11.987949944110094,0
39,Sales,1,Sales Executive,2,7891,1.026487486566845,True,12,4,2.1687255431557366,3,0.0,8.91566736804293,0
35,Research & Development,1,Research Director,1,11574,8.60994810701802,False,14,1,1.994933147719032,3,0.0630535648466182,5.1711808912934325,0
30,Research & Development,3,Research Director,3,11253,4.108716152857842,False,20,3,1.968664678184955,4,3.989856196190144,7.439534795497106,0
26,Sales,2,Sales Representative,3,2044,1.070443884994809,False,12,3,1.093498581707386,3,0.0,5.844536745654058,0
33,Research & Development,4,Research Scientist,1,2851,4.678297198902943,False,14,3,2.013554236206232,3,0.919859201083106,3.0176245628012004,0
29,Research & Development,4,Manufacturing Director,3,4359,1.024514756083093,False,13,1,0.9972386605032802,3,0.0521956751218792,8.468419491070556,0
40,Research & Development,4,Research Scientist,4,5498,2.928697812260775,True,14,1,4.051623172867104,2,3.009336153672223,2.8041289413316144,0
60,Sales,4,Manager,4,17796,3.849753266063397,True,13,3,2.134471815591154,2,0.0,0.0,0
53,Research & Development,3,Manager,3,16309,4.344282954923329,False,11,4,3.0387677501065675,2,3.926331935160051,7.976397651870889,0
29,Research & Development,3,Laboratory Technician,2,3570,0.0054332632728621,False,11,2,1.9038854233428049,4,1.007856950615279,4.000082152675184,1
39,Research & Development,4,Healthcare Representative,4,4458,7.853294543788888,False,14,4,4.352954690840979,1,0.0076235355050488,2.141038458383769,0
32,Research & Development,1,Laboratory Technician,4,4495,0.0,False,11,1,4.326556253196903,3,6.309584435475074,7.25282738067788,0
27,Research & Development,4,Healthcare Representative,1,6893,7.5413238907838815,False,18,1,1.885354371614883,1,0.0,7.331654708498994,0
36,Research & Development,4,Manufacturing Director,1,6242,6.303031570917538,False,13,2,2.744017173492002,3,5.057632196880728,9.48629427361682,0
43,Sales,1,Sales Executive,1,4770,0.8388838226421249,False,14,1,2.0673139163904164,3,3.9036075817585183,5.174188527035444,0
32,Sales,2,Sales Executive,3,4876,1.1176529178763317,False,17,1,0.5363033167863753,3,5.016168524388287,6.960706699740499,0
56,Research & Development,1,Research Scientist,3,2628,8.231389294188745,True,12,3,1.8151869532190672,4,2.1365693888148165,6.982220786955954,1
23,Research & Development,1,Manufacturing Director,3,3809,0.0,False,18,4,4.530081856542588,2,0.8992921769319898,2.9774413103581794,0
44,Sales,1,Sales Executive,3,5032,8.141135890985735,False,13,2,1.9601364362235911,2,0.9375135316714076,3.079562484406578,1
33,Sales,3,Sales Executive,2,6449,0.0566171531294975,False,13,1,2.143709987644567,4,0.0177747778420682,7.0230049362673945,0
36,Research & Development,4,Research Scientist,4,2177,0.9933509131145922,False,12,2,3.0752437514988737,3,4.9851909589121,6.80623483645808,0
33,Research & Development,1,Laboratory Technician,4,5229,0.9467465190439932,False,14,4,1.9446685478306425,3,4.2002618542463255,7.295274424463685,0
43,Sales,3,Sales Executive,3,8683,2.942515051378072,True,12,3,2.023608785981697,3,0.0,7.49675947749874,0
19,Sales,3,Sales Representative,3,2787,1.1313832746601382,False,19,1,2.8349082937586254,3,1.9363679162190184,2.177919570211257,0
38,Sales,3,Sales Executive,3,8637,0.0,True,15,2,1.9394686528315168,3,2.000585999778096,6.363809425325195,0
35,Sales,3,Sales Executive,1,6659,4.820920790799954,False,17,2,1.0570819431099456,3,1.079086497054221,2.007748017373488,0
38,Research & Development,2,Research Scientist,1,3671,1.0191730579036469,True,13,1,2.891624189805575,2,0.932706392189615,6.883762268147462,0
53,Research & Development,1,Research Director,2,16307,3.0478056498622608,False,13,1,3.804480187838697,2,1.012373062014269,5.666099809715825,0
52,Sales,1,Manager,4,15762,0.9279324569090164,False,16,4,2.9778475268390285,3,5.909622411043294,8.686429682251099,1
37,Research & Development,2,Laboratory Technician,2,4078,5.200864558504672,False,12,4,4.677129009283996,3,0.9353979871703116,2.179395921254623,0
63,Research & Development,1,Manager,1,15820,4.789389922558582,False,11,4,4.661375140262062,1,7.305608426217627,9.636743092367078,0
50,Sales,2,Sales Executive,4,4228,1.851013238199733,False,14,1,1.859126067042833,3,6.069659479630241,6.824514239052648,0
41,Research & Development,4,Healthcare Representative,4,4802,8.477342467920417,False,14,4,4.720244350450162,1,0.0531351731015421,1.9785497817472304,0
37,Research & Development,4,Research Scientist,3,4415,3.1195327164247977,True,19,2,1.9165519389053067,3,1.9673051290113224,2.121659495065999,0
44,Human Resources,3,Manager,1,15819,0.0166510715652393,False,14,3,4.302812317902391,3,0.0070743836510084,8.96134470026362,0
35,Research & Development,4,Healthcare Representative,2,8185,0.9863319489808138,False,13,2,3.0198261838079707,4,6.186373830265734,6.223132613691991,0
48,Research & Development,3,Healthcare Representative,2,5682,6.243918691817298,False,15,4,3.0084025632559346,3,0.056713283709418,8.998811820114184,0
36,Sales,1,Sales Executive,4,9920,4.049943299134794,False,11,1,1.818948281324849,3,0.9638925103446782,11.894140476053655,0
39,Human Resources,3,Human Resources,3,2815,0.8278772253204644,False,14,4,1.7714020103507668,4,5.251361546375649,0.0471337597501116,0
27,Research & Development,1,Laboratory Technician,3,2284,1.0148775299578192,False,20,3,0.4993189992022345,2,0.0,0.0,1
34,Research & Development,4,Research Scientist,4,2695,0.0,True,14,1,2.9906706304856217,3,1.0130748009188393,2.019512800374561,0
36,Research & Development,4,Healthcare Representative,3,4994,0.9648427428292096,False,15,2,3.031177026440177,2,6.758201092765799,7.106932149568546,0
49,Research & Development,1,Research Director,2,16675,2.855684711669788,True,19,1,1.099098790180045,2,0.0411075495223114,7.26222332531195,0
42,Sales,3,Sales Executive,4,10937,6.9365438715489445,False,11,1,1.779376621203267,2,2.0322249188884625,10.552650641447592,0
26,Research & Development,1,Research Scientist,1,2025,6.5022329723395424,True,14,2,2.004596294907159,3,1.0656542921617316,1.733215765453213,1
25,Research & Development,4,Manufacturing Director,3,4874,1.045762711526358,False,18,3,4.57845576701643,3,0.0,6.698670954729859,0
29,Human Resources,3,Human Resources,3,2045,0.0450336607103157,False,20,1,2.879146104078443,4,0.9920688861888084,2.814884642915796,0
49,Research & Development,4,Manager,1,16773,2.0845966632794144,False,22,3,2.977141883497353,3,1.818257323004257,2.0381922907885963,0
